ppds_cityid,ppds_name
72912a29-7ae2-f011-8543-000d3a3b9cba,Clarksville
73912a29-7ae2-f011-8543-000d3a3b9cba,Cleveland
74912a29-7ae2-f011-8543-000d3a3b9cba,Clinton
75912a29-7ae2-f011-8543-000d3a3b9cba,Coal Hill
76912a29-7ae2-f011-8543-000d3a3b9cba,College Station
77912a29-7ae2-f011-8543-000d3a3b9cba,Colt
78912a29-7ae2-f011-8543-000d3a3b9cba,Columbus
79912a29-7ae2-f011-8543-000d3a3b9cba,Combs
7a912a29-7ae2-f011-8543-000d3a3b9cba,Compton
7b912a29-7ae2-f011-8543-000d3a3b9cba,Concord
7c912a29-7ae2-f011-8543-000d3a3b9cba,Conway
7d912a29-7ae2-f011-8543-000d3a3b9cba,Cord
7e912a29-7ae2-f011-8543-000d3a3b9cba,Corning
7f912a29-7ae2-f011-8543-000d3a3b9cba,Cotter
80912a29-7ae2-f011-8543-000d3a3b9cba,Cotton Plant
81912a29-7ae2-f011-8543-000d3a3b9cba,Cove
82912a29-7ae2-f011-8543-000d3a3b9cba,Coy
83912a29-7ae2-f011-8543-000d3a3b9cba,Crawfordsville
84912a29-7ae2-f011-8543-000d3a3b9cba,Crocketts Bluff
85912a29-7ae2-f011-8543-000d3a3b9cba,Crossett
86912a29-7ae2-f011-8543-000d3a3b9cba,Crumrod
87912a29-7ae2-f011-8543-000d3a3b9cba,Curtis
88912a29-7ae2-f011-8543-000d3a3b9cba,Cushman
89912a29-7ae2-f011-8543-000d3a3b9cba,Damascus
8a912a29-7ae2-f011-8543-000d3a3b9cba,Danville
8b912a29-7ae2-f011-8543-000d3a3b9cba,Dardanelle
8c912a29-7ae2-f011-8543-000d3a3b9cba,Datto
8d912a29-7ae2-f011-8543-000d3a3b9cba,De Queen
8e912a29-7ae2-f011-8543-000d3a3b9cba,De Valls Bluff
8f912a29-7ae2-f011-8543-000d3a3b9cba,De Witt
90912a29-7ae2-f011-8543-000d3a3b9cba,Decatur
91912a29-7ae2-f011-8543-000d3a3b9cba,Deer
92912a29-7ae2-f011-8543-000d3a3b9cba,Delaplaine
93912a29-7ae2-f011-8543-000d3a3b9cba,Delaware
94912a29-7ae2-f011-8543-000d3a3b9cba,Delight
95912a29-7ae2-f011-8543-000d3a3b9cba,Dell
96912a29-7ae2-f011-8543-000d3a3b9cba,Dennard
97912a29-7ae2-f011-8543-000d3a3b9cba,Dermott
98912a29-7ae2-f011-8543-000d3a3b9cba,Des Arc
99912a29-7ae2-f011-8543-000d3a3b9cba,Desha
9a912a29-7ae2-f011-8543-000d3a3b9cba,Diamond City
9b912a29-7ae2-f011-8543-000d3a3b9cba,Diaz
9c912a29-7ae2-f011-8543-000d3a3b9cba,Dierks
9d912a29-7ae2-f011-8543-000d3a3b9cba,Doddridge
9e912a29-7ae2-f011-8543-000d3a3b9cba,Dolph
9f912a29-7ae2-f011-8543-000d3a3b9cba,Donaldson
a0912a29-7ae2-f011-8543-000d3a3b9cba,Dover
a1912a29-7ae2-f011-8543-000d3a3b9cba,Drasco
a2912a29-7ae2-f011-8543-000d3a3b9cba,Driver
a3912a29-7ae2-f011-8543-000d3a3b9cba,Dumas
a4912a29-7ae2-f011-8543-000d3a3b9cba,Dyer
a5912a29-7ae2-f011-8543-000d3a3b9cba,Dyess
a6912a29-7ae2-f011-8543-000d3a3b9cba,Earle
a7912a29-7ae2-f011-8543-000d3a3b9cba,Edgemont
a8912a29-7ae2-f011-8543-000d3a3b9cba,Edmondson
a9912a29-7ae2-f011-8543-000d3a3b9cba,Egypt
aa912a29-7ae2-f011-8543-000d3a3b9cba,El Dorado
ab912a29-7ae2-f011-8543-000d3a3b9cba,El Paso
ac912a29-7ae2-f011-8543-000d3a3b9cba,Elaine
ad912a29-7ae2-f011-8543-000d3a3b9cba,Elizabeth
ae912a29-7ae2-f011-8543-000d3a3b9cba,Elkins
af912a29-7ae2-f011-8543-000d3a3b9cba,Elm Springs
b0912a29-7ae2-f011-8543-000d3a3b9cba,Emerson
b1912a29-7ae2-f011-8543-000d3a3b9cba,Emmet
b2912a29-7ae2-f011-8543-000d3a3b9cba,England
b3912a29-7ae2-f011-8543-000d3a3b9cba,Enola
b4912a29-7ae2-f011-8543-000d3a3b9cba,Ethel
b5912a29-7ae2-f011-8543-000d3a3b9cba,Etowah
b6912a29-7ae2-f011-8543-000d3a3b9cba,Eudora
b7912a29-7ae2-f011-8543-000d3a3b9cba,Eureka Springs
b8912a29-7ae2-f011-8543-000d3a3b9cba,Takotna
b9912a29-7ae2-f011-8543-000d3a3b9cba,Talkeetna
ba912a29-7ae2-f011-8543-000d3a3b9cba,Tanacross
bb912a29-7ae2-f011-8543-000d3a3b9cba,Tanana
bc912a29-7ae2-f011-8543-000d3a3b9cba,Tatitlek
bd912a29-7ae2-f011-8543-000d3a3b9cba,Teller
be912a29-7ae2-f011-8543-000d3a3b9cba,Tenakee Springs
bf912a29-7ae2-f011-8543-000d3a3b9cba,Tetlin
c0912a29-7ae2-f011-8543-000d3a3b9cba,Thorne Bay
c1912a29-7ae2-f011-8543-000d3a3b9cba,Togiak
c2912a29-7ae2-f011-8543-000d3a3b9cba,Tok
c3912a29-7ae2-f011-8543-000d3a3b9cba,Toksook Bay
c4912a29-7ae2-f011-8543-000d3a3b9cba,Trapper Creek
c5912a29-7ae2-f011-8543-000d3a3b9cba,Tuluksak
c6912a29-7ae2-f011-8543-000d3a3b9cba,Tuntutuliak
c7912a29-7ae2-f011-8543-000d3a3b9cba,Tununak
c8912a29-7ae2-f011-8543-000d3a3b9cba,Two Rivers
c9912a29-7ae2-f011-8543-000d3a3b9cba,Tyonek
ca912a29-7ae2-f011-8543-000d3a3b9cba,Unalakleet
cb912a29-7ae2-f011-8543-000d3a3b9cba,Unalaska
cc912a29-7ae2-f011-8543-000d3a3b9cba,Valdez
cd912a29-7ae2-f011-8543-000d3a3b9cba,Venetie
ce912a29-7ae2-f011-8543-000d3a3b9cba,Wainwright
cf912a29-7ae2-f011-8543-000d3a3b9cba,Wales
d0912a29-7ae2-f011-8543-000d3a3b9cba,Ward Cove
d1912a29-7ae2-f011-8543-000d3a3b9cba,Wasilla
d2912a29-7ae2-f011-8543-000d3a3b9cba,White Mountain
d3912a29-7ae2-f011-8543-000d3a3b9cba,Whittier
d4912a29-7ae2-f011-8543-000d3a3b9cba,Willow
d5912a29-7ae2-f011-8543-000d3a3b9cba,Wrangell
d6912a29-7ae2-f011-8543-000d3a3b9cba,Yakutat
d7912a29-7ae2-f011-8543-000d3a3b9cba,Abbeville
d8912a29-7ae2-f011-8543-000d3a3b9cba,Abernant
d9912a29-7ae2-f011-8543-000d3a3b9cba,Adamsville
da912a29-7ae2-f011-8543-000d3a3b9cba,Addison
db912a29-7ae2-f011-8543-000d3a3b9cba,Adger
dc912a29-7ae2-f011-8543-000d3a3b9cba,Akron
dd912a29-7ae2-f011-8543-000d3a3b9cba,Alabaster
de912a29-7ae2-f011-8543-000d3a3b9cba,Alberta
df912a29-7ae2-f011-8543-000d3a3b9cba,Albertville
e0912a29-7ae2-f011-8543-000d3a3b9cba,Alexander City
e1912a29-7ae2-f011-8543-000d3a3b9cba,Alexandria
e2912a29-7ae2-f011-8543-000d3a3b9cba,Aliceville
e3912a29-7ae2-f011-8543-000d3a3b9cba,Allgood
e4912a29-7ae2-f011-8543-000d3a3b9cba,Alma
e5912a29-7ae2-f011-8543-000d3a3b9cba,Alpine
e6912a29-7ae2-f011-8543-000d3a3b9cba,Alton
e7912a29-7ae2-f011-8543-000d3a3b9cba,Altoona
e8912a29-7ae2-f011-8543-000d3a3b9cba,Andalusia
e9912a29-7ae2-f011-8543-000d3a3b9cba,Anderson
ea912a29-7ae2-f011-8543-000d3a3b9cba,Annemanie
eb912a29-7ae2-f011-8543-000d3a3b9cba,Anniston
ec912a29-7ae2-f011-8543-000d3a3b9cba,Arab
ed912a29-7ae2-f011-8543-000d3a3b9cba,Ardmore
ee912a29-7ae2-f011-8543-000d3a3b9cba,Ariton
ef912a29-7ae2-f011-8543-000d3a3b9cba,Arley
f0912a29-7ae2-f011-8543-000d3a3b9cba,Arlington
f1912a29-7ae2-f011-8543-000d3a3b9cba,Ashford
f2912a29-7ae2-f011-8543-000d3a3b9cba,Ashland
f3912a29-7ae2-f011-8543-000d3a3b9cba,Ashville
f4912a29-7ae2-f011-8543-000d3a3b9cba,Athens
f5912a29-7ae2-f011-8543-000d3a3b9cba,Atmore
f6912a29-7ae2-f011-8543-000d3a3b9cba,Attalla
f7912a29-7ae2-f011-8543-000d3a3b9cba,Auburn
f8912a29-7ae2-f011-8543-000d3a3b9cba,Auburn University
f9912a29-7ae2-f011-8543-000d3a3b9cba,Autaugaville
fa912a29-7ae2-f011-8543-000d3a3b9cba,Axis
fb912a29-7ae2-f011-8543-000d3a3b9cba,Baileyton
fc912a29-7ae2-f011-8543-000d3a3b9cba,Banks
fd912a29-7ae2-f011-8543-000d3a3b9cba,Bankston
fe912a29-7ae2-f011-8543-000d3a3b9cba,Bay Minette
ff912a29-7ae2-f011-8543-000d3a3b9cba,Bayou La Batre
00922a29-7ae2-f011-8543-000d3a3b9cba,Bear Creek
01922a29-7ae2-f011-8543-000d3a3b9cba,Beatrice
02922a29-7ae2-f011-8543-000d3a3b9cba,Beaverton
03922a29-7ae2-f011-8543-000d3a3b9cba,Belk
04922a29-7ae2-f011-8543-000d3a3b9cba,Bellamy
05922a29-7ae2-f011-8543-000d3a3b9cba,Belle Mina
06922a29-7ae2-f011-8543-000d3a3b9cba,Bellwood
07922a29-7ae2-f011-8543-000d3a3b9cba,Berry
08922a29-7ae2-f011-8543-000d3a3b9cba,Bessemer
09922a29-7ae2-f011-8543-000d3a3b9cba,Billingsley
0a922a29-7ae2-f011-8543-000d3a3b9cba,Birmingham
0b922a29-7ae2-f011-8543-000d3a3b9cba,Black
0c922a29-7ae2-f011-8543-000d3a3b9cba,Blountsville
0d922a29-7ae2-f011-8543-000d3a3b9cba,Boaz
0e922a29-7ae2-f011-8543-000d3a3b9cba,Boligee
0f922a29-7ae2-f011-8543-000d3a3b9cba,Bon Air
10922a29-7ae2-f011-8543-000d3a3b9cba,Bon Secour
11922a29-7ae2-f011-8543-000d3a3b9cba,Booth
12922a29-7ae2-f011-8543-000d3a3b9cba,Boykin
13922a29-7ae2-f011-8543-000d3a3b9cba,Brantley
14922a29-7ae2-f011-8543-000d3a3b9cba,Bremen
15922a29-7ae2-f011-8543-000d3a3b9cba,Brent
16922a29-7ae2-f011-8543-000d3a3b9cba,Brewton
17922a29-7ae2-f011-8543-000d3a3b9cba,Bridgeport
18922a29-7ae2-f011-8543-000d3a3b9cba,Brierfield
19922a29-7ae2-f011-8543-000d3a3b9cba,Brilliant
1a922a29-7ae2-f011-8543-000d3a3b9cba,Brooklyn
1b922a29-7ae2-f011-8543-000d3a3b9cba,Brookside
1c922a29-7ae2-f011-8543-000d3a3b9cba,Kasigluk
1d922a29-7ae2-f011-8543-000d3a3b9cba,Kasilof
1e922a29-7ae2-f011-8543-000d3a3b9cba,Kenai
1f922a29-7ae2-f011-8543-000d3a3b9cba,Ketchikan
20922a29-7ae2-f011-8543-000d3a3b9cba,Kiana
21922a29-7ae2-f011-8543-000d3a3b9cba,King Cove
22922a29-7ae2-f011-8543-000d3a3b9cba,King Salmon
23922a29-7ae2-f011-8543-000d3a3b9cba,Kipnuk
24922a29-7ae2-f011-8543-000d3a3b9cba,Kivalina
25922a29-7ae2-f011-8543-000d3a3b9cba,Klawock
26922a29-7ae2-f011-8543-000d3a3b9cba,Kobuk
27922a29-7ae2-f011-8543-000d3a3b9cba,Kodiak
28922a29-7ae2-f011-8543-000d3a3b9cba,Kotlik
29922a29-7ae2-f011-8543-000d3a3b9cba,Kotzebue
2a922a29-7ae2-f011-8543-000d3a3b9cba,Koyuk
2b922a29-7ae2-f011-8543-000d3a3b9cba,Koyukuk
2c922a29-7ae2-f011-8543-000d3a3b9cba,Kwethluk
2d922a29-7ae2-f011-8543-000d3a3b9cba,Kwigillingok
2e922a29-7ae2-f011-8543-000d3a3b9cba,Lake Minchumina
2f922a29-7ae2-f011-8543-000d3a3b9cba,Larsen Bay
30922a29-7ae2-f011-8543-000d3a3b9cba,Levelock
31922a29-7ae2-f011-8543-000d3a3b9cba,Lower Kalskag
32922a29-7ae2-f011-8543-000d3a3b9cba,Manley Hot Springs
33922a29-7ae2-f011-8543-000d3a3b9cba,Manokotak
34922a29-7ae2-f011-8543-000d3a3b9cba,Marshall
35922a29-7ae2-f011-8543-000d3a3b9cba,Mc Grath
36922a29-7ae2-f011-8543-000d3a3b9cba,Mekoryuk
37922a29-7ae2-f011-8543-000d3a3b9cba,Metlakatla
38922a29-7ae2-f011-8543-000d3a3b9cba,Meyers Chuck
39922a29-7ae2-f011-8543-000d3a3b9cba,Minto
3a922a29-7ae2-f011-8543-000d3a3b9cba,Moose Pass
3b922a29-7ae2-f011-8543-000d3a3b9cba,Mountain Village
3c922a29-7ae2-f011-8543-000d3a3b9cba,Naknek
3d922a29-7ae2-f011-8543-000d3a3b9cba,Napakiak
3e922a29-7ae2-f011-8543-000d3a3b9cba,Nenana
3f922a29-7ae2-f011-8543-000d3a3b9cba,New Stuyahok
40922a29-7ae2-f011-8543-000d3a3b9cba,Nightmute
41922a29-7ae2-f011-8543-000d3a3b9cba,Nikiski
42922a29-7ae2-f011-8543-000d3a3b9cba,Nikolai
43922a29-7ae2-f011-8543-000d3a3b9cba,Nikolski
44922a29-7ae2-f011-8543-000d3a3b9cba,Ninilchik
45922a29-7ae2-f011-8543-000d3a3b9cba,Noatak
46922a29-7ae2-f011-8543-000d3a3b9cba,Nome
47922a29-7ae2-f011-8543-000d3a3b9cba,Nondalton
48922a29-7ae2-f011-8543-000d3a3b9cba,Noorvik
49922a29-7ae2-f011-8543-000d3a3b9cba,North Pole
4a922a29-7ae2-f011-8543-000d3a3b9cba,Northway
4b922a29-7ae2-f011-8543-000d3a3b9cba,Nuiqsut
4c922a29-7ae2-f011-8543-000d3a3b9cba,Nulato
4d922a29-7ae2-f011-8543-000d3a3b9cba,Nunam Iqua
4e922a29-7ae2-f011-8543-000d3a3b9cba,Nunapitchuk
4f922a29-7ae2-f011-8543-000d3a3b9cba,Old Harbor
50922a29-7ae2-f011-8543-000d3a3b9cba,Ouzinkie
51922a29-7ae2-f011-8543-000d3a3b9cba,Palmer
52922a29-7ae2-f011-8543-000d3a3b9cba,Pedro Bay
53922a29-7ae2-f011-8543-000d3a3b9cba,Pelican
54922a29-7ae2-f011-8543-000d3a3b9cba,Perryville
55922a29-7ae2-f011-8543-000d3a3b9cba,Petersburg
56922a29-7ae2-f011-8543-000d3a3b9cba,Pilot Point
57922a29-7ae2-f011-8543-000d3a3b9cba,Pilot Station
58922a29-7ae2-f011-8543-000d3a3b9cba,Platinum
59922a29-7ae2-f011-8543-000d3a3b9cba,Point Baker
5a922a29-7ae2-f011-8543-000d3a3b9cba,Point Hope
5b922a29-7ae2-f011-8543-000d3a3b9cba,Point Lay
5c922a29-7ae2-f011-8543-000d3a3b9cba,Port Alexander
5d922a29-7ae2-f011-8543-000d3a3b9cba,Port Alsworth
5e922a29-7ae2-f011-8543-000d3a3b9cba,Port Heiden
5f922a29-7ae2-f011-8543-000d3a3b9cba,Port Lions
60922a29-7ae2-f011-8543-000d3a3b9cba,Prudhoe Bay
61922a29-7ae2-f011-8543-000d3a3b9cba,Quinhagak
62922a29-7ae2-f011-8543-000d3a3b9cba,Rampart
63922a29-7ae2-f011-8543-000d3a3b9cba,Red Devil
64922a29-7ae2-f011-8543-000d3a3b9cba,Ruby
65922a29-7ae2-f011-8543-000d3a3b9cba,Russian Mission
66922a29-7ae2-f011-8543-000d3a3b9cba,Saint George Island
67922a29-7ae2-f011-8543-000d3a3b9cba,Saint Marys
68922a29-7ae2-f011-8543-000d3a3b9cba,Saint Michael
69922a29-7ae2-f011-8543-000d3a3b9cba,Saint Paul Island
6a922a29-7ae2-f011-8543-000d3a3b9cba,Salcha
6b922a29-7ae2-f011-8543-000d3a3b9cba,Sand Point
6c922a29-7ae2-f011-8543-000d3a3b9cba,Savoonga
6d922a29-7ae2-f011-8543-000d3a3b9cba,Scammon Bay
6e922a29-7ae2-f011-8543-000d3a3b9cba,Selawik
6f922a29-7ae2-f011-8543-000d3a3b9cba,Seldovia
70922a29-7ae2-f011-8543-000d3a3b9cba,Seward
71922a29-7ae2-f011-8543-000d3a3b9cba,Shageluk
72922a29-7ae2-f011-8543-000d3a3b9cba,Shaktoolik
73922a29-7ae2-f011-8543-000d3a3b9cba,Shishmaref
74922a29-7ae2-f011-8543-000d3a3b9cba,Shungnak
75922a29-7ae2-f011-8543-000d3a3b9cba,Sitka
76922a29-7ae2-f011-8543-000d3a3b9cba,Skagway
77922a29-7ae2-f011-8543-000d3a3b9cba,Skwentna
78922a29-7ae2-f011-8543-000d3a3b9cba,Sleetmute
79922a29-7ae2-f011-8543-000d3a3b9cba,Soldotna
7a922a29-7ae2-f011-8543-000d3a3b9cba,South Naknek
7b922a29-7ae2-f011-8543-000d3a3b9cba,State Of Alaska
7c922a29-7ae2-f011-8543-000d3a3b9cba,Stebbins
7d922a29-7ae2-f011-8543-000d3a3b9cba,Sterling
7e922a29-7ae2-f011-8543-000d3a3b9cba,Stevens Village
7f922a29-7ae2-f011-8543-000d3a3b9cba,Sutton
80922a29-7ae2-f011-8543-000d3a3b9cba,Eight Mile
81922a29-7ae2-f011-8543-000d3a3b9cba,Elba
82922a29-7ae2-f011-8543-000d3a3b9cba,Elberta
83922a29-7ae2-f011-8543-000d3a3b9cba,Eldridge
84922a29-7ae2-f011-8543-000d3a3b9cba,Elkmont
85922a29-7ae2-f011-8543-000d3a3b9cba,Elmore
86922a29-7ae2-f011-8543-000d3a3b9cba,Elrod
87922a29-7ae2-f011-8543-000d3a3b9cba,Emelle
88922a29-7ae2-f011-8543-000d3a3b9cba,Empire
89922a29-7ae2-f011-8543-000d3a3b9cba,Enterprise
8a922a29-7ae2-f011-8543-000d3a3b9cba,Epes
8b922a29-7ae2-f011-8543-000d3a3b9cba,Equality
8c922a29-7ae2-f011-8543-000d3a3b9cba,Estillfork
8d922a29-7ae2-f011-8543-000d3a3b9cba,Ethelsville
8e922a29-7ae2-f011-8543-000d3a3b9cba,Eufaula
8f922a29-7ae2-f011-8543-000d3a3b9cba,Eutaw
90922a29-7ae2-f011-8543-000d3a3b9cba,Eva
91922a29-7ae2-f011-8543-000d3a3b9cba,Evergreen
92922a29-7ae2-f011-8543-000d3a3b9cba,Excel
93922a29-7ae2-f011-8543-000d3a3b9cba,Fackler
94922a29-7ae2-f011-8543-000d3a3b9cba,Fairfield
95922a29-7ae2-f011-8543-000d3a3b9cba,Fairhope
96922a29-7ae2-f011-8543-000d3a3b9cba,Falkville
97922a29-7ae2-f011-8543-000d3a3b9cba,Faunsdale
98922a29-7ae2-f011-8543-000d3a3b9cba,Fayette
99922a29-7ae2-f011-8543-000d3a3b9cba,Fitzpatrick
9a922a29-7ae2-f011-8543-000d3a3b9cba,Five Points
9b922a29-7ae2-f011-8543-000d3a3b9cba,Flat Rock
9c922a29-7ae2-f011-8543-000d3a3b9cba,Flomaton
9d922a29-7ae2-f011-8543-000d3a3b9cba,Florala
9e922a29-7ae2-f011-8543-000d3a3b9cba,Florence
9f922a29-7ae2-f011-8543-000d3a3b9cba,Foley
a0922a29-7ae2-f011-8543-000d3a3b9cba,Forest Home
a1922a29-7ae2-f011-8543-000d3a3b9cba,Forkland
a2922a29-7ae2-f011-8543-000d3a3b9cba,Fort Davis
a3922a29-7ae2-f011-8543-000d3a3b9cba,Fort Deposit
a4922a29-7ae2-f011-8543-000d3a3b9cba,Fort Mitchell
a5922a29-7ae2-f011-8543-000d3a3b9cba,Fort Payne
a6922a29-7ae2-f011-8543-000d3a3b9cba,Fort Rucker
a7922a29-7ae2-f011-8543-000d3a3b9cba,Fosters
a8922a29-7ae2-f011-8543-000d3a3b9cba,Franklin
a9922a29-7ae2-f011-8543-000d3a3b9cba,Frankville
aa922a29-7ae2-f011-8543-000d3a3b9cba,Frisco City
ab922a29-7ae2-f011-8543-000d3a3b9cba,Fruitdale
ac922a29-7ae2-f011-8543-000d3a3b9cba,Fruithurst
ad922a29-7ae2-f011-8543-000d3a3b9cba,Fulton
ae922a29-7ae2-f011-8543-000d3a3b9cba,Fultondale
af922a29-7ae2-f011-8543-000d3a3b9cba,Furman
b0922a29-7ae2-f011-8543-000d3a3b9cba,Fyffe
b1922a29-7ae2-f011-8543-000d3a3b9cba,Gadsden
b2922a29-7ae2-f011-8543-000d3a3b9cba,Gainestown
b3922a29-7ae2-f011-8543-000d3a3b9cba,Gainesville
b4922a29-7ae2-f011-8543-000d3a3b9cba,Gallant
b5922a29-7ae2-f011-8543-000d3a3b9cba,Gallion
b6922a29-7ae2-f011-8543-000d3a3b9cba,Gantt
b7922a29-7ae2-f011-8543-000d3a3b9cba,Garden City
b8922a29-7ae2-f011-8543-000d3a3b9cba,Gardendale
b9922a29-7ae2-f011-8543-000d3a3b9cba,Gaylesville
ba922a29-7ae2-f011-8543-000d3a3b9cba,Geneva
bb922a29-7ae2-f011-8543-000d3a3b9cba,Georgiana
bc922a29-7ae2-f011-8543-000d3a3b9cba,Geraldine
bd922a29-7ae2-f011-8543-000d3a3b9cba,Gilbertown
be922a29-7ae2-f011-8543-000d3a3b9cba,Glen Allen
bf922a29-7ae2-f011-8543-000d3a3b9cba,Glenwood
c0922a29-7ae2-f011-8543-000d3a3b9cba,Goodsprings
c1922a29-7ae2-f011-8543-000d3a3b9cba,Goodwater
c2922a29-7ae2-f011-8543-000d3a3b9cba,Goodway
c3922a29-7ae2-f011-8543-000d3a3b9cba,Gordo
c4922a29-7ae2-f011-8543-000d3a3b9cba,Gordon
c5922a29-7ae2-f011-8543-000d3a3b9cba,Goshen
c6922a29-7ae2-f011-8543-000d3a3b9cba,Grady
c7922a29-7ae2-f011-8543-000d3a3b9cba,Graham
c8922a29-7ae2-f011-8543-000d3a3b9cba,Grand Bay
c9922a29-7ae2-f011-8543-000d3a3b9cba,Grant
ca922a29-7ae2-f011-8543-000d3a3b9cba,Graysville
cb922a29-7ae2-f011-8543-000d3a3b9cba,Green Pond
cc922a29-7ae2-f011-8543-000d3a3b9cba,Greensboro
cd922a29-7ae2-f011-8543-000d3a3b9cba,Greenville
ce922a29-7ae2-f011-8543-000d3a3b9cba,Grove Hill
cf922a29-7ae2-f011-8543-000d3a3b9cba,Groveoak
d0922a29-7ae2-f011-8543-000d3a3b9cba,Guin
d1922a29-7ae2-f011-8543-000d3a3b9cba,Gulf Shores
d2922a29-7ae2-f011-8543-000d3a3b9cba,Guntersville
d3922a29-7ae2-f011-8543-000d3a3b9cba,Gurley
d4922a29-7ae2-f011-8543-000d3a3b9cba,Hackleburg
d5922a29-7ae2-f011-8543-000d3a3b9cba,Haleyville
d6922a29-7ae2-f011-8543-000d3a3b9cba,Hamilton
d7922a29-7ae2-f011-8543-000d3a3b9cba,Hanceville
d8922a29-7ae2-f011-8543-000d3a3b9cba,Hardaway
d9922a29-7ae2-f011-8543-000d3a3b9cba,Harpersville
da922a29-7ae2-f011-8543-000d3a3b9cba,Hartford
db922a29-7ae2-f011-8543-000d3a3b9cba,Hartselle
dc922a29-7ae2-f011-8543-000d3a3b9cba,Harvest
dd922a29-7ae2-f011-8543-000d3a3b9cba,Hatchechubbee
de922a29-7ae2-f011-8543-000d3a3b9cba,Hayden
df922a29-7ae2-f011-8543-000d3a3b9cba,Hayneville
e0922a29-7ae2-f011-8543-000d3a3b9cba,Hazel Green
e1922a29-7ae2-f011-8543-000d3a3b9cba,Headland
e2922a29-7ae2-f011-8543-000d3a3b9cba,Heflin
e3922a29-7ae2-f011-8543-000d3a3b9cba,Helena
e4922a29-7ae2-f011-8543-000d3a3b9cba,Adak
e5922a29-7ae2-f011-8543-000d3a3b9cba,Akiachak
e6922a29-7ae2-f011-8543-000d3a3b9cba,Akiak
e7922a29-7ae2-f011-8543-000d3a3b9cba,Akutan
e8922a29-7ae2-f011-8543-000d3a3b9cba,Alakanuk
e9922a29-7ae2-f011-8543-000d3a3b9cba,Aleknagik
ea922a29-7ae2-f011-8543-000d3a3b9cba,Allakaket
eb922a29-7ae2-f011-8543-000d3a3b9cba,Ambler
ec922a29-7ae2-f011-8543-000d3a3b9cba,Anaktuvuk Pass
ed922a29-7ae2-f011-8543-000d3a3b9cba,Anchor Point
ee922a29-7ae2-f011-8543-000d3a3b9cba,Anchorage
ef922a29-7ae2-f011-8543-000d3a3b9cba,Anderson
f0922a29-7ae2-f011-8543-000d3a3b9cba,Angoon
f1922a29-7ae2-f011-8543-000d3a3b9cba,Aniak
f2922a29-7ae2-f011-8543-000d3a3b9cba,Anvik
f3922a29-7ae2-f011-8543-000d3a3b9cba,Arctic Village
f4922a29-7ae2-f011-8543-000d3a3b9cba,Atka
f5922a29-7ae2-f011-8543-000d3a3b9cba,Atqasuk
f6922a29-7ae2-f011-8543-000d3a3b9cba,Auke Bay
f7922a29-7ae2-f011-8543-000d3a3b9cba,Barrow
f8922a29-7ae2-f011-8543-000d3a3b9cba,Beaver
f9922a29-7ae2-f011-8543-000d3a3b9cba,Bethel
fa922a29-7ae2-f011-8543-000d3a3b9cba,Bettles Field
fb922a29-7ae2-f011-8543-000d3a3b9cba,Big Lake
fc922a29-7ae2-f011-8543-000d3a3b9cba,Brevig Mission
fd922a29-7ae2-f011-8543-000d3a3b9cba,Buckland
fe922a29-7ae2-f011-8543-000d3a3b9cba,Cantwell
ff922a29-7ae2-f011-8543-000d3a3b9cba,Central
00932a29-7ae2-f011-8543-000d3a3b9cba,Chalkyitsik
01932a29-7ae2-f011-8543-000d3a3b9cba,Chefornak
02932a29-7ae2-f011-8543-000d3a3b9cba,Chevak
03932a29-7ae2-f011-8543-000d3a3b9cba,Chicken
04932a29-7ae2-f011-8543-000d3a3b9cba,Chignik
05932a29-7ae2-f011-8543-000d3a3b9cba,Chignik Lagoon
06932a29-7ae2-f011-8543-000d3a3b9cba,Chignik Lake
07932a29-7ae2-f011-8543-000d3a3b9cba,Chitina
08932a29-7ae2-f011-8543-000d3a3b9cba,Chugiak
09932a29-7ae2-f011-8543-000d3a3b9cba,Circle
0a932a29-7ae2-f011-8543-000d3a3b9cba,Clam Gulch
0b932a29-7ae2-f011-8543-000d3a3b9cba,Clarks Point
0c932a29-7ae2-f011-8543-000d3a3b9cba,Clear
0d932a29-7ae2-f011-8543-000d3a3b9cba,Coffman Cove
0e932a29-7ae2-f011-8543-000d3a3b9cba,Cold Bay
0f932a29-7ae2-f011-8543-000d3a3b9cba,Cooper Landing
10932a29-7ae2-f011-8543-000d3a3b9cba,Copper Center
11932a29-7ae2-f011-8543-000d3a3b9cba,Cordova
12932a29-7ae2-f011-8543-000d3a3b9cba,Craig
13932a29-7ae2-f011-8543-000d3a3b9cba,Crooked Creek
14932a29-7ae2-f011-8543-000d3a3b9cba,Deering
15932a29-7ae2-f011-8543-000d3a3b9cba,Delta Junction
16932a29-7ae2-f011-8543-000d3a3b9cba,Denali National Park
17932a29-7ae2-f011-8543-000d3a3b9cba,Dillingham
18932a29-7ae2-f011-8543-000d3a3b9cba,Douglas
19932a29-7ae2-f011-8543-000d3a3b9cba,Dutch Harbor
1a932a29-7ae2-f011-8543-000d3a3b9cba,Eagle
1b932a29-7ae2-f011-8543-000d3a3b9cba,Eagle River
1c932a29-7ae2-f011-8543-000d3a3b9cba,Eek
1d932a29-7ae2-f011-8543-000d3a3b9cba,Egegik
1e932a29-7ae2-f011-8543-000d3a3b9cba,Eielson Afb
1f932a29-7ae2-f011-8543-000d3a3b9cba,Ekwok
20932a29-7ae2-f011-8543-000d3a3b9cba,Elfin Cove
